Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3328---Recubrimientos y terminados metálicos,NA,NA,NA,NA,NA,NA,NA,2.593,7.14,15.019,21.972,4.832,8.388,11.684,30.961,122.912,102.022,100.964,74,85.309,89.99,95.266,-2.243,-3.875,-10.815,35.614,18.618,9.816,-7.04,12.047,15.657,19.109,2.023,6.765,10.048,6.038,-2.184,-1.344,6.401,2.036,0.849,2.439,8.988,14.005,6.105,-6.644,11.386,9.621,4.889,-5.112,-3.632,0.905,3.405,-4.429,-2.687,-1.231,-0.551,-6.201,-3.484,-1.844,-3.422,-3.444,-3.009,-2.418,2.436,3.553,1.81,0.137,1.4,1.45,8.848,10.384,10.231,3.262,9.379,9.515,7.971,15.829,38.945,38.098,59.811,28.238,31.847,38.246,36.443,4.353,-3.089,-14.884,18.033,10.059,3.204,-15.808,-2.579,12.483,22.114,-9.081,-2.081,3.498,25.822,12.57,1.288,-4.408,18.643,12.336,7.98,-11.162,9.979,26.702,20.899,-0.108,8.676,11.162,-12.306,-31.292,-35.94,-28.364,-23.355,-28.059,-27.796,2.726,17.29,2.896,-4.036,10.38,7.609,4.483,10.602,3.272,11.916,19.071,6.477,8.307,10.776,4.947,-0.415,0.212,-2.72,2.228,1.524,0.51,-2.642,0.375,0.88,1.439,-1.113,-0.415,0.034,2.457,1.918,1.118,1.203,2.188,1.814,1.672,2.533,4.507,8.166,13.108,3.562,5.188,7.039,8.795,14.211,21.54,20.695,11.551,14.793,16.408,30.363,25.231,13.926,11.442,27.611,22.778,19.724,7.075,6.786,6.137,1.988,7.014,6.689,5.518,-1.331,-6.471,-8.364,-8.872,-3.987,-5.514,-6.429,-5.231,9.824,8.027,11.428,1.074,3.519,5.621,25.33,28.685,47.309,65.216,28.899,35.528,42.651,44.882,21.06,,,31.665,,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3329---Fabricación de otros productos metálicos,NA,NA,NA,NA,NA,NA,NA,9.421,6.289,6.291,3.267,7.752,7.229,6.258,31.047,62.417,61.883,66.958,46.006,51.377,55.033,43.234,16.859,19.738,21.413,29.387,25.984,24.843,10.436,12.116,15.49,17.857,11.286,12.754,13.935,17.808,16.162,11.541,14.251,17.035,15.019,14.767,10.884,9.256,7.565,3.606,10.056,9.174,7.881,4.878,7.347,6.641,5.103,6.069,6.268,5.994,1.705,1.69,2.764,4.583,1.699,2.077,2.614,5.203,4.764,3.931,3.416,4.967,4.604,4.354,3.047,4.102,4.739,5.61,3.584,3.985,4.38,8.525,15.606,18.788,16.361,12.287,14.607,14.997,12.241,5.737,1.193,0.023,8.673,5.945,4.547,0.351,4.493,12.515,12.143,2.402,5.81,7.288,7.567,2.362,-3.007,0.237,4.939,2.075,1.594,8.942,16.077,25.256,30.31,12.487,16.577,19.697,19.635,9.925,-1.268,-4.916,14.635,9.046,5.594,-4.298,-2.848,-1.045,-5.56,-3.585,-2.719,-3.415,-4.019,-1.546,1.634,9.228,-2.767,-1.27,1.309,9.923,14.271,14.021,9.113,12.21,12.814,11.744,11.722,6.957,3.398,0.75,9.181,7.175,5.608,-2.271,-3.711,-0.848,5.89,-3.008,-2.3,-0.284,15.798,20.895,23.048,17.62,18.364,19.92,19.229,11.585,8.168,4.516,5.317,9.835,8.019,7.38,5.813,3.737,4.066,8.135,4.748,4.52,5.382,9.975,17.118,18.706,16.73,13.536,15.227,15.547,12.526,8.345,6.741,3.425,10.388,9.151,7.753,2.39,9.964,3.971,1.752,5.418,4.923,4.066,2.72,-2.53,3.911,10.03,0.693,1.781,3.854,11.159,9.473,,,10.331,,
Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo,NA,NA,NA,NA,NA,NA,NA,10.834,8.946,5.298,10.93,9.915,8.102,8.788,30.968,54.901,58.919,68.811,42.394,47.807,52.663,33.081,12.039,11.424,6.546,22.107,18.357,15.355,10.265,11.502,14.575,16.64,10.888,12.288,13.404,15.771,17.15,18.42,19.807,16.442,16.895,17.414,11.504,11.317,6.931,4.972,11.408,9.883,8.727,6.768,8.472,8.062,8.574,7.828,8.061,8.285,5.636,0.839,0.068,-1.815,2.981,1.869,0.919,-2.811,-1.533,-0.985,1.683,-2.122,-1.737,-0.942,7.629,7.635,8.973,8.839,7.625,8.044,8.27,8.712,10.323,7.646,6.697,9.504,8.891,8.356,5.526,3.028,3.821,4.678,4.246,4.11,4.236,3.708,9.322,12.608,10.264,6.66,8.646,9.043,11.267,6.926,5.973,6.472,8.928,7.885,7.543,7.177,5.884,7.91,20.493,6.495,6.958,10.072,25.98,22.779,17.69,1.699,24.35,22.124,16.81,-4.306,-3.882,-4.523,-2.971,-4.163,-4.328,-4.036,-3.408,-1.531,0.678,5.85,-2.4,-1.328,0.497,4.564,8.187,8.444,7.331,6.392,6.984,6.945,13.522,12.546,12.801,12.822,13.039,13.032,13.024,8.505,3.261,1.338,3.348,5.769,4.263,4.065,8.909,13.719,16.373,15.181,11.377,13.054,13.558,14.382,12.157,12.5,14.573,13.218,12.917,13.371,11.811,6.457,0.627,0.194,9.031,6.171,4.634,-1.809,2.559,4.533,3.478,0.402,1.778,2.177,3.085,2.078,2.706,-0.961,2.58,2.611,1.752,1.711,14.012,11.134,6.432,6.861,8.362,7.821,2.547,-8.58,-6.788,2.311,-2.437,-4.014,-2.449,8.487,9.639,,,9.072,,
"Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3331---Fabricación de maquinaria y equipo agropecuario, para la construcción y para la industria extractiva",NA,NA,NA,NA,NA,NA,NA,20.637,22.979,9.242,8.809,22.146,17.29,15.053,52.71,57.83,62.19,67.309,55.063,57.742,60.134,13.797,5.684,9.494,4.063,9.577,9.572,8.311,4.242,11.943,14.704,14.944,8.438,10.844,11.956,19.292,18.238,29.725,32.525,18.385,22.365,25.038,28.383,21.347,9.049,3.398,24.767,18.577,13.91,3.69,4.346,3.075,4.168,4.06,3.752,3.895,4.513,0.852,2.679,0.895,2.571,2.609,2.148,-4.965,0.511,1.337,0.923,-2.151,-0.972,-0.509,9.302,4.506,4.251,10.126,6.777,5.86,7.14,7.572,15.531,17.249,13.499,11.756,13.623,13.531,13.273,8.247,4.313,8.06,10.538,8.374,8.213,4.796,10.027,9.239,3.919,7.562,8.09,6.958,6.834,2.437,6.439,6.401,4.464,5.212,5.53,6.763,2.632,-1.758,12.419,4.554,2.363,4.913,15.772,11.104,11.218,-5.815,13.599,13.029,7.938,-12.895,-8.445,-6.99,-5.21,-10.868,-9.783,-8.775,-0.826,-0.343,3.126,15.285,-0.553,0.772,4.558,13.932,19.294,13.821,3.443,16.714,15.606,12.052,4.39,1.773,3.889,2.993,3.027,3.313,3.267,1.607,-2.012,-3.884,-0.593,-0.298,-1.497,-1.281,6.441,12.599,15.806,14.863,9.457,11.419,12.19,10.593,6.452,6.532,9.081,8.562,7.932,8.135,10.14,9.338,4.391,2.648,9.737,8.018,6.816,-1.62,0.377,0.399,0.172,-0.585,-0.308,-0.181,-1.456,-1.377,-0.219,-3.302,-1.434,-1.01,-1.547,-1.261,7.63,4.342,0.839,2.823,3.314,2.627,3.995,-2.339,2.326,9.695,1.08,1.526,3.54,9.052,7.708,,,8.379,,
"Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3332---Fabricación de maquinaria y equipo para las industrias manufactureras, excepto la metalmecánica",NA,NA,NA,NA,NA,NA,NA,11.38,8.434,2.555,4.669,9.798,7.11,7.146,18.424,33.674,39.219,48.471,25.253,29.864,32.782,31.59,21.005,21.368,28.147,26.988,25.022,25.49,22.464,15.381,16.198,11.24,18.7,17.894,16.783,14.985,16.164,10.291,10.847,15.56,14.065,13.652,-3.071,0.318,4.827,14.18,-1.513,0.29,2.47,13.024,14.369,11.762,13.329,13.87,13.135,13.317,7.262,3.928,4.78,4.695,5.494,5.352,5.12,7.35,6.445,11.071,7.468,6.917,8.157,7.952,7.069,8.304,4.72,-6.105,7.701,6.836,4.56,7.847,7.42,8.002,19.454,7.617,7.693,9.775,3.679,0.213,1.609,2.578,1.846,1.78,1.961,7.527,18.632,19.875,17.014,13.454,15.438,15.812,10.182,4.61,6.6,8.931,7.034,6.947,7.364,11.328,12.155,10.797,14.503,11.758,11.413,11.922,16.117,5.871,1.631,-10.599,10.854,7.886,3.468,-13.599,-4.741,-3.384,4.995,-9.29,-7.469,-4.524,6.236,9.348,13.923,12.05,7.855,10.039,10.57,10.543,6.205,0.449,0.654,8.251,5.377,4.065,3.229,3.408,2.279,3.36,3.384,3.032,3.099,2.85,5.42,5.882,8.865,4.088,4.649,5.905,13.262,11.544,15.607,13.169,12.441,13.591,13.521,16.223,12.702,12.058,16.141,14.339,13.484,14.042,9.775,5.842,3.454,4.255,7.82,6.301,5.668,-0.916,6.855,8.224,3.255,2.881,4.66,4.257,5.504,3.253,-0.219,-2.431,4.346,2.727,1.444,1.372,14.074,10.481,1.158,6.92,8.185,6.159,-1.499,-8.033,-0.757,17.695,-4.175,-2.961,2.315,28.063,32.815,,,30.433,,
Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3333---Fabricación de maquinaria y equipo para el comercio y los servicios,NA,NA,NA,NA,NA,NA,NA,9.586,16.53,37.767,30.2,12.938,20.385,22.214,91.528,128.022,95.162,115.115,107.937,103.1,104.261,57.806,17.904,12.499,5.233,36.768,26.254,21.611,9.991,10.819,8.428,15.886,10.372,10.069,11.971,11.929,19.271,18.884,13.526,15.738,16.558,15.05,20.817,18.36,12.768,11.284,19.399,17.034,15.869,5.091,5.466,4.149,2.623,5.35,4.935,4.412,-2.351,-5.241,-0.096,5.805,-3.817,-2.547,-1.029,8.28,16.789,17.623,11.594,13.206,14.238,13.498,11.252,0.123,-4.236,-3.727,4.836,2.186,1.223,-1.091,5.857,6.145,3.265,2.678,3.655,3.62,3.834,-1.943,-4.543,-6.496,0.547,-0.889,-2.079,-8.351,-6.063,-5.257,-3.819,-7.219,-6.763,-6.202,-0.741,-1.789,2.915,6.149,-1.276,-0.073,1.284,5.297,6.042,2.182,7.702,5.62,4.638,5.828,12.861,4.279,4.026,0.897,8.388,6.917,5.03,-3.465,8.838,11.972,2.67,2.635,5.578,4.941,9.59,-1.079,-4.415,1.567,3.978,0.838,0.972,1.32,8.218,13.723,10.557,4.909,8.603,9.206,0.798,0.32,3.787,5.03,0.489,1.255,2.153,9.183,5.915,3.226,3.74,7.758,6.1,5.557,6.381,8.229,8.589,6.748,7.13,7.949,7.603,8.763,7.871,11.413,17.542,8.259,8.928,10.871,3.933,1.791,-2.459,-4.594,2.868,1.065,-0.151,2.106,6.272,7.358,5.558,4.192,5.12,5.025,3.059,1.312,-1.547,-2.209,2.231,1.067,0.296,0.65,23.079,15.212,8.637,9.252,11.104,10.362,8.088,-14.452,-6.288,1.822,-2.248,-3.463,-1.922,7.832,10.218,,,9.194,,
"Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3334---Fabricación de equipo de aire acondicionado, calefacción, y de refrigeración industrial y comercial",NA,NA,NA,NA,NA,NA,NA,10.864,12.534,8.691,9.467,11.822,10.464,10.267,48.001,56.658,50.075,46.239,52.895,51.699,50.403,14.102,9.027,22.366,26.234,11.178,16.12,18.52,14.401,14.083,10.899,7.868,14.254,12.671,11.452,11.328,11.396,13.18,14.509,11.383,11.962,12.35,11.373,10.759,4.662,3.195,10.997,8.282,7.241,4.014,5.669,5.524,4.333,5.046,5.23,5.016,3.322,-4.279,-5.578,-8.774,-1.333,-3.188,-4.47,-15.819,-13.484,-12.891,-7.652,-14.455,-13.757,-12.42,5.111,7.23,13.45,15.381,6.397,9.205,10.575,6.66,8.071,4.624,0.963,7.408,6.271,5.047,4.735,5.348,6.381,6.429,5.088,5.602,5.813,7.971,16.322,14.908,13.135,12.5,13.316,13.245,11.819,5.44,6.252,6.667,8.196,7.432,7.27,4.517,1.234,3.934,23.7,2.762,3.225,7.348,36.129,36.138,36.497,19.699,36.133,36.268,32.625,8.373,8.157,6.955,0.536,8.255,7.747,6.036,-6.883,-11.588,-12.979,-3.157,-9.519,-10.708,-9.109,2.528,14.093,14.32,3.934,8.689,10.496,9.016,5.633,-0.992,-1.101,1.603,2,0.989,1.106,-0.986,-3.001,-4.201,-2.712,-2.039,-2.75,-2.703,2.958,8.646,13.043,12.873,5.939,8.286,9.4,13.126,9.889,8.561,6.89,11.382,10.437,9.561,2.925,0.436,-3.493,-1.814,1.645,-0.178,-0.589,-1.169,4.647,8.837,10.788,1.872,4.189,5.621,6.648,5.152,4.312,3.037,5.794,5.301,4.821,11.779,27.307,22.601,12.758,18.144,19.741,18.068,4.622,-10.531,-8.46,-1.546,-2.385,-4.579,-3.808,4.395,3.656,,,4.032,,
Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3335---Fabricación de maquinaria y equipo para la industria metalmecánica,NA,NA,NA,NA,NA,NA,NA,9.805,13.582,9.54,9.288,12.406,12.027,11.205,40.965,55.252,48.52,62.632,46.915,44.735,49.27,36.927,25.335,25.868,31.402,32.935,31.343,32.236,25.582,16.341,18.691,23.59,19.264,18.663,19.656,26.318,34.774,29.679,23.986,30.886,29.577,26.832,28.008,31.305,31.197,24.63,29.137,30.544,29.287,26.124,20.53,16.757,12.338,23.551,21.118,19.015,-3.698,-11.323,-11.366,-10.102,-7.677,-9.044,-9.175,-11.431,-3.924,3.653,12.46,-7.57,-3.439,0.599,35.463,34.919,30.006,19.238,34.526,32.683,28.79,12.085,8.608,5.449,5.137,10.623,8.617,7.703,3.732,1.465,-0.052,0.78,2.543,1.591,1.344,-2.266,-1.027,0.368,2.229,-1.602,-0.877,-0.088,4.739,3.041,3.731,3.965,3.824,3.796,3.804,-3.434,-3.287,0.385,6.351,-3.354,-2.082,0.135,22.33,14.989,4.363,-9.406,18.804,13.472,6.685,-23.316,-20.292,-13.213,-2.858,-22.049,-18.981,-14.705,13.287,22.645,20.363,11.859,17.996,18.728,16.765,-5.786,-11.796,-4.009,10.745,-8.822,-7.223,-3.324,45.158,59.998,54.162,29.607,52.518,54.135,48.044,-5.373,-24.492,-31.254,-25.698,-16.582,-22.333,-23.169,-0.569,21.465,35.429,31.173,11.343,19.809,22.645,17.196,4.223,-0.36,6.284,9.89,5.481,5.607,13.622,17.318,11.65,5.845,15.978,13.817,11.627,-5.928,-8.489,-7.793,-5.181,-7.699,-7.69,-6.975,-0.677,2.696,5.987,0.085,1.424,3.578,2.803,-0.926,8.6,3.13,-2.729,3.895,3.551,1.922,-0.881,-10.675,-6.4,6.208,-6.221,-6.352,-3.452,9.614,9.854,,,9.87,,
"Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3336---Fabricación de motores de combustión interna, turbinas y transmisiones",NA,NA,NA,NA,NA,NA,NA,-5.715,-2.387,11.985,33.239,-3.904,1.537,11.713,66.766,136.9,137.623,109.633,103.585,113.995,110.508,62.093,-0.674,-24.474,-31.28,23.756,6.077,-6.335,-19.336,-0.334,25.117,43.167,-9.754,-0.402,10.712,34.169,24.762,20.986,19.694,28.613,25.692,23.175,13.744,10.108,3.363,0.455,11.762,8.915,6.131,8.118,14.145,19.937,16.957,11.46,14.438,15.405,8.484,0.487,-3.575,-4.261,3.911,1.117,-0.683,-3.943,-0.503,1.785,4.858,-2.035,-0.774,0.863,9.718,13.742,13.598,13.733,11.932,12.494,12.887,13.713,12.012,4.112,2.815,12.583,9.877,7.754,2.159,-0.305,5.337,2.833,0.933,2.195,2.391,0.087,3.303,12.516,11.412,1.739,5.262,6.771,12.317,8.161,-0.041,0.428,10.143,6.579,4.995,1.262,2.505,8.322,21.186,1.945,3.97,7.831,26.96,29.932,23.865,12.117,28.091,26.684,23.07,3.947,-3.675,-8.059,-9.788,-0.017,-2.882,-4.817,-9.95,-6.729,-3.996,-1.203,-8.095,-6.593,-5.09,-0.111,4.872,7.545,13.869,2.332,3.867,6.016,23.072,24.691,24.253,21.624,23.904,24.216,23.928,14.341,5.792,1.84,2.987,9.977,7.197,6.052,8.39,12.285,13.476,12.324,10.377,11.421,11.538,11.471,12.971,17.071,19.35,12.193,13.536,15.167,16.693,8.684,0.003,-2.313,12.493,8.489,5.626,-3.426,0.891,3.847,3.372,-1.2,0.454,1.164,5.338,4.029,5.451,0.211,4.69,4.865,3.885,0.105,15.39,11.401,7.923,5.523,7.65,7.44,1.346,-12.07,-9.008,2.063,-3.835,-5.721,-3.865,9.318,10.917,,,10.093,,
Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3339---Fabricación de otra maquinaria y equipo para la industria en general,NA,NA,NA,NA,NA,NA,NA,9.207,5.447,2.338,2.832,7.37,5.437,4.722,25.621,41.357,39.213,48.966,32.568,34.599,38.233,19.465,10.416,14.423,15.55,15.379,14.96,14.844,13.821,8.193,5.274,7.091,11.022,9.244,8.889,6.917,12.209,17.239,14.551,9.442,11.742,12.04,14.967,14.314,9.769,3.961,14.677,13.151,10.998,2.572,3.608,3.837,7.107,3.225,3.585,4.436,9.955,8.73,5.237,4.297,9.149,7.768,6.877,0.897,1.005,4.17,5.679,1.033,1.973,2.808,6.667,3.724,5.766,2.544,5.219,5.357,4.747,5.38,7.986,9.995,7.493,6.716,7.967,7.92,7.708,4.999,0.614,4.323,6.345,4.37,4.353,4.401,7.035,12.561,12.345,5.74,8.074,9.236,16.1,14.22,11.984,13.968,15.13,13.988,14.011,13.584,14.565,18.277,25.753,14.036,15.281,17.999,31.012,21.357,10.054,-6.405,26.077,20.658,12.662,-14.133,-11.864,-8.975,0.944,-13.032,-11.727,-8.421,8.451,16.606,19.632,19.193,12.613,15.003,16.163,12.072,6.446,4.483,2.416,9.1,7.454,6.031,7.487,11.062,14.226,15.38,9.257,10.918,11.96,14.172,11.074,9.284,11.744,12.614,11.546,11.676,16.144,19.2,21.903,20.235,17.749,19.301,19.592,20.067,17.519,16.077,17.143,18.727,17.645,17.45,14.796,7.128,3.215,3.065,10.894,8.193,6.86,-0.24,5.061,3.796,1.019,2.341,2.809,2.332,-1.716,-3.588,-1.997,-4.35,-2.658,-2.422,-2.896,-1.828,5.96,3.971,4.1,1.852,2.578,2.943,4.147,-3.057,-1.095,2.503,0.604,0.002,0.625,6.769,7.967,,,7.379,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",NA,NA,NA,NA,NA,NA,NA,12.356,11.344,18.403,15.159,11.753,14.057,14.2,38.808,114.065,103.604,97.039,62.941,73.222,80.327,90.052,31.236,46.782,37.926,66.966,62.277,55.096,31.64,20.339,5.539,1.888,25.874,18.468,13.087,-1.088,-2.795,11.391,12.1,-1.926,2.302,5.152,5.835,7.187,0.393,-0.287,6.48,4.472,3.442,-2.872,-1.294,-2.194,4.615,-2.115,-2.09,-0.622,3.043,-1.839,2.436,-0.742,0.719,1.145,0.754,5.429,9.288,4.638,1.133,7.181,6.402,4.908,6.139,-1.708,-2.306,0.978,2.133,0.611,0.762,-4.246,-0.935,0.561,0.714,-2.568,-1.508,-0.938,0.204,5.7,2.535,2.297,2.96,2.811,2.616,1.462,-2.101,1.652,5.38,-0.371,0.335,1.632,2.173,0.969,0.048,-2.975,1.601,1.054,0.057,-3.095,-0.286,-1.542,6.82,-1.721,-1.66,0.363,11.626,11.903,12.973,7.468,11.757,12.165,10.981,-0.204,-1.33,-2.061,-3.085,-0.775,-1.21,-1.684,-2.97,-2.622,0.083,6.439,-2.787,-1.812,0.311,12.171,16.305,11.128,3.414,14.243,13.164,10.504,-4.446,-9.939,-7.828,-4.389,-7.287,-7.479,-6.707,3.079,7.905,10.786,15.091,5.539,7.379,9.51,18.281,20.666,21.767,17.141,19.374,20.162,19.218,13.438,11.884,7.654,8.563,12.685,10.894,10.236,8.018,1.307,-1.104,2.123,4.654,2.718,2.535,0.417,7.39,10.331,8.786,3.854,5.946,6.668,6.89,2.404,2.966,-0.917,4.586,4.03,2.76,0.459,12.138,5.474,1.136,5.508,5.498,4.386,1.747,-7.528,-2.041,4.033,-2.419,-2.298,-0.76,3.033,2.953,,,2.996,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos|3341---Fabricación de computadoras y equipo periférico",NA,NA,NA,NA,NA,NA,NA,19.295,19.592,26.966,32.215,19.442,22.072,24.379,65.196,118.025,120.625,115.974,89.713,98.228,103.226,69.486,30.553,24.9,13.273,48.83,41.638,33.146,6.966,-2.134,-11.59,-8.596,2.144,-2.895,-4.283,-6.121,-0.449,7.442,11.404,-3.279,0.247,2.736,8.788,5.562,2.398,-3.755,7.152,5.417,3.327,-6.6,-5.556,-6.905,-5.89,-6.059,-6.424,-6.425,-1.966,-2.587,-2.049,-2.968,-2.142,-1.996,-2.031,-7.072,-4.198,-1.494,1.126,-5.812,-4.457,-3.36,11.465,6.23,6.203,7.919,8.987,8.131,8.078,0.009,4.161,1.69,-4.785,1.942,1.859,0.446,-5.631,-5.968,-9.573,-10.388,-5.806,-7.124,-8.008,-8.985,-9.355,-5.674,-3.834,-9.152,-7.984,-7.097,-5.465,-5.988,-5.183,-5.166,-5.679,-5.496,-5.318,-2.445,-1.923,-5.021,3.154,-2.238,-3.116,-1.734,-0.156,0.108,3.282,-0.47,-0.02,1.008,0.634,-0.995,-1.412,-2.621,-4.832,-1.254,-1.736,-2.542,-8.195,-10.502,-8.946,-0.774,-9.347,-9.201,-7.068,8.303,17.129,12.372,3.708,12.685,12.588,10.185,-4.533,-10.321,-4.841,-1.988,-7.52,-6.595,-5.377,4.811,6.701,4.975,7.436,5.784,5.498,6.092,9.95,13.017,18.127,15.078,11.361,13.525,13.784,14.83,20.699,15.826,18.29,17.696,17.022,17.269,13.009,-2.967,-7.549,-4.175,4.97,0.896,-0.419,-3.158,8.917,11.196,8.08,2.679,5.212,5.861,3.465,-3.173,0.794,-1.221,-0.056,0.243,-0.083,6.664,25.031,15.997,8.997,13.742,14.383,13.12,-0.048,-13.654,-10.175,-1.379,-5.589,-6.99,-5.742,3.504,3.771,,,3.6,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos|3342---Fabricación de equipo de comunicación",NA,NA,NA,NA,NA,NA,NA,6.343,3.999,7.281,11.585,5.152,5.711,6.973,29.326,87.26,98.15,104.315,41.508,47.624,60.799,77.403,37.709,35.156,23.252,69.198,65.249,56.404,24.177,16.573,8.307,12.451,21.821,19.348,15.902,9.248,10.296,14.297,15.619,9.512,10.06,10.687,14.578,10.131,5.072,-3.481,12.725,11.146,7.665,-7.744,-9.93,-11.02,-7.177,-8.606,-9.303,-8.901,-2.489,-3.078,-1.494,0.475,-2.762,-2.32,-1.817,-1.52,0.083,2.598,2.814,-0.821,0.124,0.984,5.332,4.711,3.585,7.412,5.041,4.69,5.325,5.909,3.942,7.312,3.269,4.832,5.636,4.83,5.044,8.049,4.919,6.109,6.684,6.078,6.18,6.376,5.613,8.152,12.403,5.958,6.81,8.24,10.065,9.057,6.864,1.11,9.512,8.462,6.457,3.613,6.248,2.333,4.903,5.007,4.118,4.307,9.779,7.222,7.308,4.038,8.452,8.133,7.117,-2.378,-0.458,5.59,10.611,-1.446,0.617,2.778,15.389,21.003,19.563,17.054,17.992,18.82,18.869,8.048,4.211,-0.219,-6.266,6.296,3.998,1.275,-5.905,-11.349,-9.354,-4.634,-8.773,-8.95,-8.017,2.941,8.013,12.27,20.092,5.568,7.751,10.89,21.61,23.99,21.581,11.478,22.862,22.556,19.547,5.492,-0.089,-3.495,1.245,2.618,0.354,0.521,8.924,15.339,17.092,17.037,12.005,13.669,14.489,9.834,7.249,5.999,3.102,8.593,7.79,6.617,1.345,-0.782,0.852,-1.638,0.291,0.471,-0.037,0.508,16.272,14.172,6.922,6.396,9.209,8.533,5.358,-8.758,-7.984,2.564,-0.397,-3.24,-1.751,2.455,1.934,,,2.153,,
